spread|inertia|balancing|x flow error|x total|rest|Ux-f|x flow error in dict|x_true|x_est|f
0.00000000|0.10000000|0.00000000|0.15843545|10000.00000000|382.00000000|187.62196034|0.00000000|[ 1.          1.          1.          1.          1.          1.          1.          1.          1.          1.          1.          1.          0.14210526  1.          1.          1.          1.          1.          1.          1.          1.          1.          0.58415842  1.          1.          1.          1.          1.          1.          1.          0.85789474  1.          1.          1.          1.          1.          1.          1.          1.          1.          1.          1.          1.          0.41584158  1.          1.          1.          1.          1.          1.          1.          1.          1.          1.          1.          1.          1.          1.          1.          1.          1.          1.          1.          1.          1.          1.          1.          1.          1.          1.          1.          1.          1.          1.          1.          1.          1.          0.          0.          1.          1.          1.          1.          1.          1.          1.        ]|[ 1.  1.  1.  0.  1.  0.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  0.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  0.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.]|[  0  15   0 485   0   0   0 101 380   0   3 580  40   2   0  18   0   0  86   0   0   0   3  55   0   0 163   4   0   0   0 156  17  72   0 403   0 700   0   0   0   0  40   0   0   0  92  47   0 114 526   0  23  81 164   0  16   0   0   0   0  88   0  23   6   0 154  24  33   0  18   0   0   0  47   0   0   0  13   0 107   0  44  82   0   0  29   0 794   0   0  11   1   0  67   0   0   0   0   0   0  56  75 182  24   0  80  90   0  36   0   0   0   0   0   0   0   0   0  44 169  16 106   0   3   0  69   0 431 163   0   2   0   0  57   0   0   0 114   0   0  98  14  84   0   0  15 176   0  10   0 137   0   0 116  36 101  83   0  16 333   0 155   0  78   0   0 346  81  89   6   0   0   0   0]
0.00000000|0.10000000|0.00040000|0.26194113|10000.00000000|1283.00000000|628.39716740|0.71594285|[  1.           1.           1.           1.          28.           1.           1.           1.           1.           1.           1.           1.           1.           0.14210526   1.29581994  18.           1.           1.           1.           1.           4.5          1.           1.           1.09302326   1.           0.58415842   1.1884058    1.3030303    1.           1.32098765  58.           1.           1.           0.85789474   1.03125      1.           1.           1.           1.           1.           1.           1.           1.           1.           1.           0.41584158   1.           1.           1.           1.           1.           1.           1.          60.           1.          52.           1.           1.           1.           1.           1.           1.           1.           1.           1.           1.           1.           1.           1.           1.           1.           1.           1.           1.10679612   1.           1.           1.           1.41666667   1.5          1.           1.           0.           0.           1.           1.           1.           1.           1.           1.           1.        ]|[ 1.  1.  1.  0.  1.  0.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  0.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  0.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.]|[  0  15   0 485   0   0   0 101 380   0   3  10  40   2   0  18   2   0  66   0   0   0   3  55   0   0 163   4   0   0   0 156  12  72   0 311   0 700   0   0   0   0  40   0   0   0  92  47   0 103 526   0  23  81   0   0  16   0   0   0   0  88   0  23   6   0 154  24  32   0  18   0   0   0  43   0   0   0  13   0  81   0  44  69   0   0  29   0 794   0   2  11   1   0  67   0   0   0   0   0   0  56  75 182  16   0  80  90   0  36   0   0   0   0   0   0   0   0   0  44 169  16 106   0   3   0  69   0 431 163   0   2   0   0  57   0   0   0 114   0   0  98  14  84   1   0  15 176   0  10   0 137   0   0 116  36 101  83   0  16 333   0 155   0  78   0   4 346  81  89   6   4   0   0   0]
0.00000000|0.10000000|0.00080000|0.19311395|10000.00000000|3008.00000000|863.06546681|0.46267322|[  1.59649123   1.           3.           1.           2.38297872   2.           1.           1.49295775   1.           1.01351351   1.           1.4          1.           4.97530864   1.           1.           1.           1.           1.8          1.00595238   1.04347826   2.47368421   0.58415842  11.71428571   4.52631579   1.          17.83333333   1.           1.           2.53846154   1.03821656   1.           1.09090909   1.           1.           1.33870968   1.           1.24460432   0.41584158   1.           1.           1.           1.           1.           1.01265823   1.52777778   2.5          1.21621622   1.04545455   1.           1.42553191   1.22222222   1.           1.           1.           1.           1.8          1.625        1.           2.28571429   1.           1.83333333   1.           1.           5.8          1.86885246   1.04123711   1.           5.66666667   3.           1.           1.           0.           1.           1.2          1.           1.        ]|[ 1.  1.  1.  0.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  0.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.]|[  0  15   0 485   0   0   0 101   0   0   1   0  40   1   0  10  48   0  19   0   0   0   3  36   0   0 163   4   0   0   0   0   3  72   0  81   0 700   0   0   0   0  40   0   0   0  92  47   0  61 526   0  22  81   0   0  16   0   0   0   0  88   0  23   5   0 154  23  13   0  18   0   0   0  19   0   0   0   8   0   6   0  44   7   0   0   5   0 794   0   5   6   1   0  47   0   0   0   0   0   0   0  74 114   8   0  79  74   0  33   0   0   0   0   0   0   0   0   0  36 168   7  71   0   0   0  69   0 431 157   0   2   0   0  57   0   0   0 114   0   0  70  14  84   0   0  15   0   0  10   0   0   0   0 116  36  97  62   0   0 333   0 155   0  78   0  47 278  81  89   0   0   0   0   0]
0.00000000|0.10000000|0.00120000|0.33582562|10000.00000000|4458.00000000|978.20243304|0.59977566|[  2.42666667   1.29365079   3.           1.02147239   2.19607843   1.18406593   8.15384615   1.           2.27272727   1.           1.71929825   1.          23.70588235   1.21259843   1.07317073   1.           1.           1.7244898    1.14285714   2.9375       2.36         5.73333333   1.           1.40909091   1.           1.75268817   1.34804754   2.4          1.           1.1611479    3.60869565   1.07142857   3.56701031   3.6          1.68         1.           1.02639296   1.           1.00869565   1.11111111   2.03703704   2.72727273   1.32352941   1.53333333   1.02702703   3.19047619   1.46666667   1.           1.           2.17073171   1.           3.6          3.25         1.           1.           1.           1.           2.65116279   2.72972973   1.          17.           4.8          1.           2.           2.5          1.5       ]|[ 1.  1.  1.  0.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.]|[  0  14   0 485   0   0   0  25   0   0   1   0  40   0   0   5  44   0  15   0   0   0   2  27   0   0 126   0   0   0   0   0   1  72   0  17   0 682   0   0   0   0  40   0   0   0  92  47   0  43 453   0  15  81   0   0  16   0   0   0   0  88   0  23   3   0 127  21   0   0  18   0   0   0  16   0   0   0   4   0   0   0  41   0   0   0   0   0 589   0   0   0   0   0  21   0   0   0   0   0   0   0  33  75   5   0  72  68   0  15   0   0   0   0   0   0   0   0   0  30  98   0  13   0   0   0  69   0 364  93   0   2   0   0  57   0   0   0 111   0   0  57  14  84   0   0  15   0   0   4   0   0   0   0 115  10  37  23   0   0 326   0 110   0  78   0  51  97  81  41   0   0   0   0   0]
0.00000000|0.10000000|0.00200000|0.50259343|10000.00000000|6260.00000000|1220.36715787|0.91447215|[   3.30909091    1.69791667    3.            1.46052632    3.61290323    2.26842105    1.17391304    7.5           1.            1.92156863    1.          403.            2.16901408    1.375         1.            1.17948718    2.34722222    1.6           3.35714286    7.81818182    1.67647059    3.36956522    1.            8.15          2.41337386    1.            2.90607735    3.75         12.81481481    1.            1.42857143    1.            1.48717949    1.53846154    3.23529412    9.23076923    1.66666667    2.3           1.1875       67.            1.51724138    1.            1.            2.6969697     1.63636364   18.           13.            1.04444444    1.            1.            1.07692308    4.75         10.1           1.06666667   17.           24.            1.            6.            3.        ]|[ 1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.]|[  0   4   0 485   0   0   0   0   0   0   1   0  40   0   0   1  13   0  11   0   0   0   1  17   0   0  96   0   0   0   0   0   1  72   0   1   0 490   0   0   0   0  40   0   0   0  78  45   0  24 181   0  10  69   0   0  15   0   0   0   0  88   0  23   1   0  71  15   0   0  11   0   0   0  14   0   0   0   1   0   0   0  32   0   0   0   0   0 329   0   0   0   0   0   1   0   0   0   0   0   0   0  10  55   1   0  52  54   0   0   0   0   0   0   0   0   0   0   0  29  72   0   0   0   0   0  69   0 190  20   0   2   0   0  34   0   0   0  96   0   0  51  13  84   0   0  15   0   0   0   0   0   0   0  78   0  10   0   0   0 228   0  46   0  78   0  31  27  81  33   0   0   0   0   0]
0.00000000|0.20000000|0.00000000|0.00000000|10000.00000000|4279.00000000|1224.47907291|0.00000000|[ 1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.]|[ 1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.]|[  0  15   0 485   0   0   0   0   0   0   3 580  40   2   0  18   0   0  86   0   0   0   0   0   0   0   0   4   0   0   0 156  17  72   0 403   0 700   0   0   0   0  40   0   0   0  92  47   0 114   0   0   0   0 164   0  16   0   0   0   0  88   0   0   0   0 154   0  33   0  18   0   0   0  47   0   0   0  13   0 107   0  44  82   0   0   0   0   0   0   0  11   1   0  67   0   0   0   0   0   0   0  75 182  24   0   0  90   0  36   0   0   0   0   0   0   0   0   0   0   0  16 106   0   3   0   0   0 431   0   0   0   0   0  57   0   0   0 114   0   0  98  14  84   0   0   0   0   0  10   0 137   0   0 116  36 101  83   0  16   0   0   0   0  78   0   0   0   0  89   6   0   0   0   0]
0.00000000|0.20000000|0.00040000|0.31268980|10000.00000000|1529.00000000|646.89952852|0.39809079|[  1.           1.01875      1.           1.05714286   1.           1.           1.           1.02531646   1.           1.           1.           1.           0.15384615   1.           1.           1.           1.           1.           1.3          1.41176471   1.09302326   1.           0.60824742   1.           1.           1.           1.          48.33333333   1.           0.92877493   1.           1.           1.           1.           1.04365079   1.           1.           1.           1.           0.43298969   1.           1.           1.06153846   1.           1.           1.12676056   1.1          1.           1.           1.           1.           1.           1.           1.           1.           1.           1.           1.           1.           1.           3.28571429   1.           1.           1.           1.           1.10679612   1.           1.           1.           1.           1.5          1.           1.           0.           0.           1.           1.           1.           1.           1.           1.           1.        ]|[ 1.  1.  1.  0.  1.  0.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  0.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  0.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.]|[  0  15   0 485   0   0   0  97 351   0   3  12  40   2   0  18   0   0  86   0   0   0   3  50   0   0 160   4   0   0   0 156  17  72   0 403   0 700   0   0   0   0  40   0   0   0  92  47   0 103 504   0  23  79   0   0  16   0   0   0   0  88   0   7   6   0 154  17  33   0  18   0   0   0  43   0   0   0  13   0 107   0  44  82   0   0  29   0 794   0   0  11   1   0  67   0   0   0   0   0   0   0  75 182  16   0  71  90   0  36   0   0   0   0   0   0   0   0   0  44 130  16 106   0   3   0  65   0 431   0   0   2   0   0  57   0   0   0 114   0   0  98  14  84   0   0   0 176   0  10   0 137   0   0 116  36 101  83   0  16 315   0 155   0  78   0   0 346  81  89   6   0   0   0   0]
0.00000000|0.20000000|0.00080000|0.24203211|10000.00000000|2832.00000000|828.50105612|0.85259611|[   1.            1.            3.            1.01215805    1.            1.            1.04950495    1.            1.            1.            1.4           1.           54.            1.79111111    1.            1.            1.            1.            1.05625       1.14285714    2.47368421    0.60204082    1.43859649    1.79166667    1.            2.43181818    1.00649351   15.          326.            1.26923077   10.1875        1.            1.09090909    1.            1.01544402    1.27692308    1.            1.05810398    1.            0.42857143    1.            1.02489019    1.            1.            1.05263158    1.52777778    1.21621622    1.            1.            1.            1.07317073    1.            1.            1.            1.            1.            1.            1.            1.            2.09090909    1.83333333    1.            1.            5.8           1.86885246    1.            1.            1.54545455    3.            1.            1.            0.            1.            1.            6.            1.25          8.            1.        ]|[ 1.  1.  1.  0.  1.  0.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  0.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.]|[  0  15   0 485   0   0   0  98   1   0   1   0  40   2   0  18   0   0  48   0   0   0   3  36   0   0 163   4   0   0   0   0  11  72   0 225   0 683   0   0   0   0  40   0   0   0  92  47   0  61 518   0  23  81   0   0  16   0   0   0   0  88   0  11   6   0 154  21  26   0  18   0   0   0  19   0   0   0  13   0  44   0  44  57   0   0   5   0 794   0   0   6   1   0  67   0   0   0   0   0   0   0  75 182   8   0  76  74   0  33   0   0   0   0   0   0   0   0   0  41 160  16 101   0   0   0  69   0 431  16   0   2   0   0  57   0   0   0 114   0   0  70  14  84   0   0   1   0   0   8   0   0   0   0 116  36 101  65   0   2 329   0 154   0  78   0   0 327  81  89   1   0   0   0   0]
0.00000000|0.20000000|0.00120000|0.38856111|10000.00000000|4286.00000000|960.33535809|0.86990980|[   1.31884058    1.03164557    3.            1.05714286    1.            1.18406593    1.34177215    1.            1.70454545    1.            1.71929825    1.           54.            5.52054795    1.203125      1.04761905    1.            1.            1.57943925    1.2           2.9375        1.4047619     6.83333333    3.90909091    1.           17.83333333    1.47619048    7.5         326.            2.0625        4.65714286    1.4358047     2.4           1.            1.1714922     3.60869565    1.07142857    3.0619469     2.            1.            1.            1.05105105    1.            1.00869565    1.12676056    2.03703704    1.32352941    1.0952381     1.01785714    1.21818182    1.375         1.            1.            1.74509804    1.            1.28571429    1.18181818    1.            1.45454545    1.4375        1.            1.27272727    2.65116279    1.94230769    1.            5.66666667    4.8           1.            4.            2.            6.            5.           16.            1.5       ]|[ 1.  1.  1.  0.  1.  0.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.]|[  0  14   0 485   0   0   0  42   1   0   1   0  40   2   0  14   0   0  22   0   0   0   2  27   0   0 158   1   0   0   0   0   3  72   0  73   0 666   0   0   0   0  40   0   0   0  92  47   0  43 449   0  21  81   0   0  16   0   0   0   0  88   0  16   3   0 128  20  16   0  18   0   0   0  16   0   0   0  11   0   6   0  42  12   0   0   0   0 553   0   0   0   0   0  55   0   0   0   0   0   0   0  44 138   5   0  71  68   0  15   0   0   0   0   0   0   0   0   0  32 107  11  79   0   0   0  69   0 364  35   0   2   0   0  57   0   0   0 112   0   0  57  11  84   0   0   2   0   0   2   0   0   0   0 115  18  52  23   0   1 315   0 105   0  78   0   0 113  81  51   1   0   0   0   0]
0.00000000|0.20000000|0.00200000|0.49830464|10000.00000000|6153.00000000|1210.40530402|0.75413344|[  2.24691358   1.50925926   3.           1.50678733   5.09090909   2.26842105   8.15384615   1.17391304   5.76923077   1.           1.96         1.          23.70588235   2.16901408   1.18918919   1.           1.35294118   2.19480519   2.           3.35714286   5.375        1.67647059   3.36956522   2.14285714  33.           9.58823529   2.41337386   1.           2.97175141   3.75         9.35135135   1.02531646   1.46443515   1.           1.12621359   1.53846154   3.23529412   6.66666667   1.66666667   1.27777778   1.15151515   2.57692308   1.15789474   1.           1.           2.61764706   1.63636364   3.6          2.6          1.34285714   1.15         1.           1.55555556   4.75        10.1          1.14285714   8.5         24.           1.           2.          10.           3.        ]|[ 1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.]|[  0   4   0 485   0   0   0   0   0   0   1   0  40   0   0   5  18   0  16   0   0   0   1  17   0   0 108   0   0   0   0   0   2  72   0  17   0 478   0   0   0   0  40   0   0   0  68  35   0  24 177   0  18  69   0   0  14   0   0   0   0  88   0  20   3   0  71  12   1   0  11   0   0   0  14   0   0   0   5   0   0   0  37   0   0   0   0   0 329   0   0   0   0   0  26   0   0   0   0   0   0   0  13  81   1   0  52  54   0   0   0   0   0   0   0   0   0   0   0  38  77   0  13   0   0   0  69   0 190  17   0   2   0   0  34   0   0   0  99   0   0  50   9  84   0   0   7   0   0   1   0   0   0   0 103   0  10   0   0   0 221   0  46   0  78   0  22  37  79  34   0   0   0   0   0]
0.00000000|0.30000000|0.00000000|0.00000000|10000.00000000|5008.00000000|1410.58214933|0.00000000|[ 1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.]|[ 1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.]|[  0  15   0 485   0   0   0   0   0   0   3 580  40   0   0  18   0   0  86   0   0   0   0   0   0   0   0   4   0   0   0 156   0  72   0 403   0   0   0   0   0   0  40   0   0   0  92  47   0 114   0   0   0   0 164   0  16   0   0   0   0  88   0   0   0   0 154   0  33   0  18   0   0   0  47   0   0   0  13   0 107   0  44  82   0   0   0   0   0   0   0  11   1   0  67   0   0   0   0   0   0   0  75 182  24   0   0  90   0  36   0   0   0   0   0   0   0   0   0   0   0  16 106   0   3   0   0   0 431   0   0   0   0   0  57   0   0   0 114   0   0  98  14  84   0   0   0   0   0   0   0 137   0   0 116  36 101  83   0  16   0   0   0   0  78   0   0   0   0  89   6   0   0   0   0]
0.00000000|0.30000000|0.00040000|0.34887640|10000.00000000|3673.00000000|983.02950108|0.86110090|[   1.            1.01875       1.          166.5           1.            1.            4.5           1.            1.            1.            1.            5.4           1.            1.            1.            1.            1.           12.            1.09302326   19.55555556   14.75          1.            1.            1.            1.           48.33333333    1.68478261   32.6           1.            1.66108787    1.            1.            2.73958333    1.            1.            1.07120743    1.           10.5           1.0125        1.08527132   69.            1.            1.           55.            1.            1.            1.            1.            1.            1.            1.            1.            1.            1.            1.            1.            1.            1.            1.           14.            1.10679612    1.            1.            1.            1.5           1.            1.            0.            1.            1.            1.            1.25          1.            1.            1.        ]|[ 1.  1.  0.  1.  0.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  0.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.]|[  0  15   0 485   0   0   0   4  10   0   3  12  40   0   0  18   0   0  86   0   0   0   3   1   0   0 160   4   0   0   0 156   0  72   0 403   0 645   0   0   0   0  40   0   0   0  92  47   0 103 192   0  23  18   0   0  16   0   0   0   0  88   0   0   6   0 154   2  33   0  18   0   0   0  43   0   0   0  13   0 107   0  44  82   0   0   0   0 478   0   0  11   1   0  67   0   0   0   0   0   0   0  75 182  16   0   0  90   0  36   0   0   0   0   0   0   0   0   0  44   0  16 106   0   3   0   1   0 431   0   0   2   0   0  57   0   0   0 114   0   0  98   1  84   0   0   0   9   0   8   0 137   0   0 116  36 101  83   0  16   2   0  92   0  78   0   0 323  80  89   6   0   0   0   0]
0.00000000|0.30000000|0.00080000|0.28292541|10000.00000000|3100.00000000|836.11482465|0.58535356|[  1.           1.           3.           1.93604651   1.           1.           1.65306122   1.           1.           1.4          1.           4.15384615   1.           1.           1.           1.           1.           5.12121212   4.           2.47368421  16.           0.93650794   1.           1.           1.           1.01904762   1.06896552  25.07692308   1.           1.05026455   1.           1.           1.28921569   1.           1.           1.06461538   1.           0.66666667   1.07033639   1.           1.76923077   1.           5.70833333   2.58064516   3.66666667   1.21621622   1.           1.           1.           1.           1.           1.           1.           1.           1.           1.           1.           1.          11.5          1.           1.          14.           1.70588235   1.86885246   1.           1.          10.4          3.           1.           1.           0.           0.           1.           1.           1.           1.25         1.23076923   1.           3.        ]|[ 1.  1.  1.  0.  0.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  0.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  0.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.]|[  0  15   0 485   0   0   0  63  13   0   1   0  40   0   0  18   0   0  86   0   0   0   3  15   0   0 163   4   0   0   0  15   0  72   0 403   0 654   0   0   0   0  40   0   0   0  92  47   0  61 408   0  23  49   0   0  16   0   0   0   0  88   0   2   6   0 154   6  33   0  18   0   0   0  19   0   0   0  13   0 105   0  44  82   0   0  17   0 756   0   0  11   1   0  67   0   0   0   0   0   0   0  75 182   8   0  31  74   0  36   0   0   0   0   0   0   0   0   0  44  33  16 106   0   1   0  39   0 431   0   0   2   0   0  57   0   0   0 114   0   0  70   1  84   0   0   0  11   0   8   0  24   0   0 116  36 101  83   0  13 172   0 145   0  78   0   0 325  81  89   6   0   0   0   0]
0.00000000|0.30000000|0.00120000|0.36753418|10000.00000000|4126.00000000|932.63283236|0.68219014|[  1.           1.03164557   3.           1.35918367   1.18406593   1.11578947   1.19117647   1.2295082    1.           1.71929825   1.           7.71428571   2.48765432   1.14074074   1.04761905   1.           1.05747126   2.81666667   2.4          2.9375       1.22916667   2.1025641    2.15         1.           3.34375      1.50485437  46.57142857   1.26923077   1.5095057    1.63636364   1.           1.33502538   1.296875     1.07142857   1.83068783   1.09090909   0.875        1.08864697   1.           1.23214286   1.00869565  45.66666667   1.6          2.89473684   1.32352941   1.           1.01785714   1.           1.25714286   1.           1.           1.28985507   1.           1.           1.           1.175        1.           4.6          1.375        1.          14.           1.8125       2.65116279   1.20238095   1.           4.8          2.           1.           0.           1.           2.           6.           1.66666667   2.28571429   1.5          3.        ]|[ 1.  1.  1.  0.  0.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  0.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.]|[  0  14   0 485   0   0   0  48   7   0   1   0  40   0   0  18   0   0  40   0   0   0   2  19   0   0 158   4   0   0   0   0   0  72   0 162   0 643   0   0   0   0  40   0   0   0  87  40   0  43 394   0  23  68   0   0  16   0   0   0   0  88   0   5   3   0 135  10  26   0  18   0   0   0  16   0   0   0  13   0  32   0  42  39   0   0  16   0 526   0   0   8   1   0  67   0   0   0   0   0   0   0  61 182   5   0  50  68   0  22   0   0   0   0   0   0   0   0   0  35  60  16  95   0   1   0  56   0 364   0   0   1   0   0  57   0   0   0 112   0   0  57   1  84   0   0   0   0   0   6   0   3   0   0 115  33  84  64   0   7 245   0 103   0  78   0   0 189  81  69   1   0   0   0   0]
0.00000000|0.30000000|0.00200000|0.49369106|10000.00000000|6188.00000000|1218.35380740|0.76732106|[  1.625        1.29365079   3.           1.56338028   2.26842105   1.79661017   1.22727273   4.41176471   1.           1.92156863   1.          12.21212121   2.13888889   1.22222222   1.           2.04444444   3.25         2.66666667   3.35714286  16.4          4.52631579   1.67647059  35.66666667   3.36956522   2.53846154   2.41337386   1.           3.48344371  27.66666667   3.75         9.10526316   1.           1.52173913   1.           1.12621359   1.66666667   3.4375       1.66666667   1.21052632   1.12871287   1.81081081   1.15789474   1.           1.           2.61764706   1.63636364   1.8          1.625        2.23809524   2.28571429   2.55555556   1.          14.           4.75         6.73333333   1.6         24.           1.           2.          10.           3.        ]|[ 1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.]|[  0   4   0 485   0   0   0   0   0   0   1   0  40   0   0  10   0   0  19   0   0   0   1  16   0   0 126   0   0   0   0   0   0  72   0  33   0 460   0   0   0   0  40   0   0   0  45  21   0  24 151   0  19  66   0   0  10   0   0   0   0  88   0   9   3   0  72   9  13   0  11   0   0   0  14   0   0   0   8   0   3   0  36   5   0   0   0   0 329   0   0   0   0   0  37   0   0   0   0   0   0   0  17 112   1   0  48  54   0   0   0   0   0   0   0   0   0   0   0  38  52   7  59   0   0   0  69   0 190   0   0   2   0   0  34   0   0   0 101   0   0  51   1  84   0   0   0   0   0   1   0   0   0   0 103   0  15   3   0   0 213   0  46   0  78   0   0  38  81  34   0   0   0   0   0]
